0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,x
168.1448568609334,1318.8691068244748,200504.8763430652,277.17306958759855,1324.5203478114229,195567.36790176292,835.1171156037348,1334.459171420808,187082.78291221964,8412.720243292235,1339.262724121995,183214.92245020345,84176.8644531548,1339.9378506167768,182358.42463267804,168.1448568609334,1318.8691068244748,200504.8763430652,277.17306958759855,1324.5203478114229,195567.36790176292,835.1171156037348,1334.459171420808,187082.78291221964,8412.720243292235,1339.262724121995,183214.92245020345,84176.8644531548,1339.9378506167768,182358.42463267804,168.1448568609334,1318.869106824475,447.77770862679694,1322.214703040315,200504.8763430647,-9.28487363698205e-13,-8.876419442623389e-10,277.1730695875985,1324.520347811423,442.2299943488245,1327.8517054876625,195567.3679017613,-3.180205947926353e-13,0.0,835.1171156037348,1334.459171420808,432.5306727993053,1337.7657793032884,187082.78291221964,6.749731718019292e-06,1.6708828438404459e-06,8412.684406859993,1339.2681665089578,428.02890979097134,1342.7813898968511,183209.53629855328,-4.275507721972187,-0.00043081901782889866,84172.5675770909,1339.9955728948269,426.967700245722,1343.6993604726968,182304.03160171592,-14.382939338583398,-0.001078071731388552,168.1448568609334,0.0018385993015328807,7.164099240862995e-05,277.17306958759855,0.0018124864429015005,7.401299921895402e-05,835.1171156037348,0.0017541468745682677,7.468497998999107e-05,8412.684406859998,0.0017175537529633244,7.358909067414659e-05,84172.56757709089,7.84298869495843,11779775055.420227,53.59486133212376,1340.12699571627,420.01431966143485,1340.12699571627,176412.02872065804,0.0,0.0,89.84496946841881,1338.7543541775667,423.6628219966494,1338.7543541775667,179490.18674216466,0.0,0.0,275.5175504452849,1340.4099667319697,424.6969843623304,1340.4099667319697,180367.5285264575,0.0,0.0,2798.3816545156574,1341.1533932421617,425.580927174585,1341.1533932421617,181119.12557477943,0.0,0.0,28021.347725366024,1341.5332981552929,424.98278917708336,1341.5332981552929,180610.37109673323,0.0,0.0,1
249.47299766314987,1318.5095517010627,124272.8293448782,360.9511479749775,1314.1163698014332,128507.57561236645,934.347960821636,1308.9715295254039,131599.43226554175,8755.199475060099,1303.1962970545876,135478.31914206175,87190.60815638563,1298.7124762756039,139016.24261803133,249.47299766314987,1318.5095517010627,124272.8293448782,360.9511479749775,1314.1163698014332,128507.57561236645,934.347960821636,1308.9715295254039,131599.43226554175,8755.199475060099,1303.1962970545876,135478.31914206175,87190.60815638563,1298.7124762756039,139016.24261803133,249.47299766315007,1318.5095517010618,352.5235160168462,1319.878882355855,124272.82939758772,3.735796088276836,0.005570242920065695,360.95114797497746,1314.1163698014327,358.47953304528806,1315.4940987661785,128507.57577368883,-2.279441897806087,-0.0025058307969900964,934.3479608216354,1308.971529525406,362.7663604381448,1310.3568145879124,131599.43250915443,-30.033352199799456,-0.029256957565010424,8755.19947506,1303.196297054602,368.07379578291136,1304.5852892138112,135478.31944962312,-13.370749258230296,-0.012022793589196192,87190.13145912053,1298.718024132589,372.8421889951845,1300.1122491185836,139011.2984487953,-13.396252159653669,-0.010198732912741135,249.47299766314987,0.0012433339278993389,5.194090330825321e-05,360.9511479749775,0.0013941763342289436,5.9967401175327825e-05,934.347960821636,0.001567937625137866,6.732006768572069e-05,8755.199475059973,0.001650332298055366,6.999858179483644e-05,87190.13145911825,2.899481568242046,4353341605.259182,78.8433586833802,1374.0082533729878,395.1549568098136,1374.0082533729878,156147.4398913656,0.0,0.0,114.5020049831298,1363.520529365308,405.684727588768,1363.520529365308,164580.09819877287,0.0,0.0,299.08781729781776,1351.8291093808787,413.97101869406663,1351.8291093808787,171372.0043186033,0.0,0.0,2823.4532328942123,1342.67736899985,420.9930151888125,1342.67736899985,177235.11883776775,0.0,0.0,28149.475558425645,1337.3713619932412,425.07507634888447,1337.3713619932412,180688.82053300997,0.0,0.0,0
135.98825163871084,1347.0966272082592,170826.75443738024,248.82436996905508,1347.7385282259188,171847.96392616443,815.5613528115633,1342.423257912406,179543.57984345872,8399.086808893606,1340.6181942637168,181817.9372494044,84138.90056547271,1340.25295072734,181899.5577888053,135.98825163871084,1347.0966272082592,170826.75443738024,248.82436996905508,1347.7385282259188,171847.96392616443,815.5613528115633,1342.423257912406,179543.57984345872,8399.086808893606,1340.6181942637168,181817.9372494044,84138.90056547271,1340.25295072734,181899.5577888053,135.98825163871084,1347.0966272082592,413.31193357726823,1350.372290531714,170826.75443738024,-1.1104954261764848e-36,-1.9921578392346147e-33,248.82436996905508,1347.7385282259188,414.5454907801608,1351.012635197971,171847.96392616443,3.638992393905508e-17,0.0,815.5613528115633,1342.423257912406,423.7258309844453,1345.710296975126,179543.57984345872,-1.804622574758437e-08,-4.9557627674289104e-08,8399.064150952225,1340.6214320497206,426.3971118705827,1344.045687535318,181814.79923408217,1.7595991051603828,0.00022664861022628536,84133.85469427478,1340.318997416792,426.42300157294864,1344.0056360767335,181839.0058111544,-15.05087825843806,-0.0011512287875363031,135.98825163871084,0.002310790540374512,0.0001111726657452251,248.82436996905508,0.002030018813108204,9.324501783788931e-05,815.5613528115633,0.0017967867035245143,7.810566116078524e-05,8399.064150952225,0.0017203280252189243,7.338632804611824e-05,84133.85469427478,11.05412967203546,16603800667.733797,49.270404576244765,1344.5300861668147,417.9361776162349,1344.5300861668147,174670.64856046904,0.0,0.0,86.83720870792902,1347.7054076258355,415.1640063079341,1347.7054076258355,172361.1521336543,0.0,0.0,275.3055482641013,1344.2973132589086,421.4130285456616,1344.2973132589086,177588.9406280266,0.0,0.0,2800.179975140452,1342.152121349466,424.4288486025269,1342.152121349466,180139.8475260667,0.0,0.0,28014.867667761624,1341.8122827603231,424.49520923583134,1341.8122827603231,180196.18266417223,0.0,0.0,1
1.0644634139639932,60.00000000000001,4.547473508864641e-13,1.2818201158692535,60.00000000000001,9.094947017729282e-13,2.6298234883328018,60.00000000000001,4.547473508864641e-13,11.979003638984196,59.99999999999999,9.094947017729282e-13,117.33138697164075,59.99999999999999,1.3642420526593924e-12,1.0644634139639932,60.00000000000001,4.547473508864641e-13,1.2818201158692535,60.00000000000001,9.094947017729282e-13,2.6298234883328018,60.00000000000001,4.547473508864641e-13,11.979003638984196,59.99999999999999,9.094947017729282e-13,117.33138697164075,59.99999999999999,1.3642420526593924e-12,1.0322312412975039,60.0,6.743495761743047e-07,60.0,4.547473508864641e-13,0.0,0.0,1.1409087988706115,60.0,0.0,60.0,0.0,0.0,0.0,1.8149132415819544,60.0,0.0,60.0,0.0,0.0,0.0,6.409746531737371,60.0,6.743495761743047e-07,60.0,4.547473508864641e-13,0.0,0.0,58.00570518091348,60.000000000000014,1.9073486328125e-06,60.000000000000014,3.637978807091713e-12,0.0,0.0,1.0322312412975039,1.0008771911312884,0.0009672290029065777,1.1409087988706115,1.0154128626447243,0.03765228794155018,1.8149132415819544,1.5002592658305305,3.701628294169301,6.409746531737371,2.836491306705959,13.13427925037188,58.00570518091348,45390.138722109135,68182727677450.266,1.0644634139639932,60.00000000000001,6.743495761743047e-07,60.00000000000001,4.547473508864641e-13,0.0,0.0,1.2818201158692535,60.00000000000001,9.5367431640625e-07,60.00000000000001,9.094947017729282e-13,0.0,0.0,2.629823479475208,60.0,0.0,60.0,0.0,0.0,0.0,11.819488616034477,60.00000000000001,1.168007727996434e-06,60.00000000000001,1.3642420526593924e-12,0.0,0.0,115.12960929720175,60.0,9.5367431640625e-07,60.0,9.094947017729282e-13,0.0,0.0,0
187.76406205050273,1347.6148358930052,174168.39207911212,305.4634136377327,1345.733786198087,176187.76989816572,871.7247892556791,1342.28276258436,179256.872165594,8467.134130742685,1338.1216013696633,183544.7362985357,84269.58260519474,1339.3652439927628,182856.16298463847,187.76406205050273,1347.6148358930052,174168.39207911212,305.4634136377327,1345.733786198087,176187.76989816572,871.7247892556791,1342.28276258436,179256.872165594,8467.134130742685,1338.1216013696633,183544.7362985357,84269.58260519474,1339.3652439927628,182856.16298463847,187.76406205050276,1347.6148358930047,417.33486803658326,1350.8892426589423,174168.39207911235,-1.0633514840975348e-06,-5.25806875226976e-07,305.4634136377327,1345.7337861980868,419.74726907767536,1349.0127808014245,176187.76989818268,-0.0037829520404068606,-3.2747667749860495e-05,871.7247892389505,1342.2827626089716,423.3873783398256,1345.6505708805037,179257.00480352042,-4.79811706512371,-0.000767390627332008,8466.964586024229,1338.1471942878818,428.38732550027646,1342.263994336095,183524.99017620392,-138.24373167721643,-0.007509860718988959,84265.43019053485,1339.4224162848227,427.5486605409373,1343.1899727466102,182801.250668982,-30.21104385425397,-0.00211721859639686,187.76406205050273,0.0016585640264065924,7.221595689122985e-05,305.4634136377327,0.0016485438889743912,7.147342923441633e-05,871.7247892389505,0.0016810496310724783,7.334705858440008e-05,8466.964586024227,0.0017065488888333895,7.331140713859793e-05,84265.43019053488,6.046996211648818,9081697691.569965,61.38534626754154,1346.1743023632719,417.99647114354366,1346.1743023632719,174721.0498884553,0.0,0.0,100.31966209809184,1346.1513947992203,418.3716857498077,1346.1513947992203,175034.8674371359,0.0,0.0,288.26612978836727,1343.5009060680295,421.4589365484982,1343.5009060680295,177627.63519659103,0.0,0.0,2816.101449128434,1339.6936455056218,426.3721479540503,1339.6936455056218,181793.20855095048,0.0,0.0,28051.97811235444,1340.9204188216743,425.6186980661462,1340.9204188216743,181151.27614352127,0.0,0.0,1
147.1515905583721,1335.0093537459773,187954.87590308927,263.08785705552106,1336.7364662721784,185835.1028763398,832.5583867666531,1335.903971225879,186763.105329782,8434.372053298563,1337.131748119717,184811.02150529227,84239.91046103838,1339.2361481654348,183008.4746682183,147.1515905583721,1335.0093537459773,187954.87590308927,263.08785705552106,1336.7364662721784,185835.1028763398,832.5583867666531,1335.903971225879,186763.105329782,8434.372053298563,1337.131748119717,184811.02150529227,84239.91046103838,1339.2361481654348,183008.4746682183,147.1515905583721,1335.0093537459773,433.5376291662458,1338.3146022523897,187954.87590308927,-7.59979737353062e-10,-3.61750637449764e-10,263.08785705552106,1336.7364662721784,431.08595764225464,1340.037476980545,185835.10287635523,-6.729665746806095e-05,-5.672402464823751e-07,832.5583867628343,1335.9039712317308,432.16097154090016,1339.2878198753851,186763.23265722056,-0.8339956102785258,-0.0001306777894857821,8434.225794081005,1337.1538946058308,429.8673543318637,1341.2737434133644,184795.1679930296,-87.43060160926377,-0.0047331694141375166,84235.81894164847,1339.2924955567944,427.7277471352944,1343.0604164725846,182954.4163670129,-27.6985958898292,-0.0019403311177389295,147.1515905583721,0.002127828954012504,9.826576306107047e-05,263.08785705552106,0.0019181682668836851,8.65671608170327e-05,832.5583867628343,0.0017605025239836123,7.774045555931374e-05,8434.225794081003,0.0017131826346682088,7.385931193602322e-05,84235.81894164848,5.960436489117497,8951660010.198727,50.660103683499045,1323.9873469681488,445.9205480038343,1323.9873469681488,198845.13513203987,0.0,0.0,89.34140315982873,1330.786633339272,437.8751505160761,1330.786633339272,191734.64743947636,0.0,0.0,279.0137699372771,1335.1565356196545,432.8949416577584,1335.1565356196545,187398.030512874,0.0,0.0,2809.7756591403095,1338.573854043246,428.045364095252,1338.573854043246,183222.8337234368,0.0,0.0,28046.639665220788,1340.7792406197536,425.8155420812537,1340.7792406197536,181318.875877952,0.0,0.0,1
150.3517283224655,1233.142588492296,189804.0770849306,258.9301322681501,1254.8521584338584,175887.009588656,833.453881423432,1279.3375823852048,157654.87317582127,8685.49739577423,1295.1827844370453,142184.1723264153,87113.81725316252,1298.237977205076,139197.0390798922,150.3517283224655,1233.142588492296,189804.0770849306,258.9301322681501,1254.8521584338584,175887.009588656,833.453881423432,1279.3375823852048,157654.87317582127,8685.49739577423,1295.1827844370453,142184.1723264153,87113.81725316252,1298.237977205076,139197.0390798922,150.3517283224655,1233.142588492296,435.66509739125377,1234.6014108485442,189804.0770849306,0.00016874141186511832,6.763726252882385e-05,258.93013226815043,1254.8521584338575,419.38885248496535,1256.285780337408,175887.00958865613,0.02499964836187763,0.0007490535930735743,833.4538814234312,1279.3375823852064,397.0577705773037,1280.744876476127,157654.87317779553,0.637659997167401,0.0018074189906343767,8685.497395769133,1295.1827844375935,377.0731657463679,1296.57867582204,142184.1725805954,-11.432465925104916,-0.010393842608511148,87113.03064875118,1298.2466208251128,373.0817749064384,1299.6411059260863,139190.01131245028,-13.213499092504524,-0.01009096878915274,150.3517283224655,0.002082818987765262,9.649721358210237e-05,258.9301322681501,0.0019494221147728168,8.835812599517475e-05,833.453881423432,0.0017581173484891052,7.620621304904705e-05,8685.497395769142,0.0016635591957784085,7.004055434666601e-05,87113.03064874641,0.26658902105676646,398002525.4391556,47.10334989086985,1241.0678741884583,519.9823126947435,1241.0678741884583,270381.6055153741,0.0,0.0,82.4905630053549,1272.8846430135586,493.35656980028375,1272.8846430135586,243400.70496510225,0.0,0.0,268.55641350384786,1309.2585532489227,457.8258328157988,1309.2585532489227,209604.4931934797,0.0,0.0,2803.2151186718716,1333.0198825532088,429.46306077069454,1333.0198825532088,184438.5205665333,0.0,0.0,28122.39477818413,1336.9467724656652,425.0153602073478,1336.9467724656652,180638.0564121816,0.0,0.0,0
164.5270866730496,1333.7836505193648,191168.4943854092,279.3084425582499,1335.4613391154655,189410.4251802992,847.9730303019448,1336.5423884075108,187647.73312669783,8426.013489298193,1340.1125692478456,182481.83104384292,84259.24973044985,1339.501970172745,182736.82164207124,164.5270866730496,1333.7836505193648,191168.4943854092,279.3084425582499,1335.4613391154655,189410.4251802992,847.9730303019448,1336.5423884075108,187647.73312669783,8426.013489298193,1340.1125692478456,182481.83104384292,84259.24973044985,1339.501970172745,182736.82164207124,164.5270866728742,1333.783650520722,437.228194863832,1337.2342457756295,191169.69434500064,-0.0054522605906032005,-4.79142541338112e-07,279.3084411577217,1335.4613455109757,435.2130719231952,1339.2982050701723,189417.90714738544,0.6889145507625101,3.8569528266254474e-05,847.9618420061079,1336.5592315402807,433.1612953136971,1341.1925969037031,187653.1102673008,19.108445562197332,0.0008019138461777301,8425.334482003815,1340.21469710793,427.044287207336,1344.1959534062112,182373.69630361072,7.2331365449301295,0.00042566711183207573,84252.46628838716,1339.5924449015695,427.3736300970321,1343.3046129739807,182650.9166563133,-28.024736976399005,-0.0020813891076043407,164.5270866728742,0.0019021633057960151,8.782657936254331e-05,279.3084411577217,0.0018065280274066203,8.152886465486845e-05,847.9618420061079,0.0017282891158895278,7.570024238245719e-05,8425.334482003815,0.0017149668768536605,7.324939224399793e-05,84252.46628838708,0.5723329266857408,857230418.6998286,52.39509054769477,1328.4054312042097,445.2080253953852,1328.4054312042097,198210.18587645795,0.0,0.0,90.69585071151808,1332.7853641556694,439.37206177074574,1332.7853641556694,193047.80866467603,0.0,0.0,280.02898271098667,1336.7489495701316,433.20406996034166,1336.7489495701316,187665.7662302046,0.0,0.0,2802.3945163543035,1341.6666042878599,425.1991698702095,1341.6666042878599,180794.3340583153,0.0,0.0,28047.53460388723,1341.0859804349668,425.4533189761949,1341.0859804349668,181010.52662785977,0.0,0.0,1
161.81968528290489,1296.6673671865879,157779.7027562223,269.47882491714245,1294.051777777308,152580.9341905322,843.0300702002351,1294.0672554994392,145618.2667367279,8694.929712642685,1297.4421818495707,140021.36152703036,85073.04715660884,1298.9195941481607,138263.5836725526,161.81968528290489,1296.6673671865879,157779.7027562223,269.47882491714245,1294.051777777308,152580.9341905322,843.0300702002351,1294.0672554994392,145618.2667367279,8694.929712642685,1297.4421818495707,140021.36152703036,85073.04715660884,1298.9195941481607,138263.5836725526,161.81968528290494,1296.6673671865872,397.21493269541554,1298.0672237824363,157779.70301559733,2.7277302009246585,0.0022830952587059774,269.47882491714245,1294.051777777308,390.61609566239264,1295.4559577934067,152580.9345263019,8.774504963229917,0.007060400200329511,843.0300702002352,1294.0672554994387,381.59961574499846,1295.4670463811149,145618.26690414167,10.71715322696323,0.010628302680987268,8694.929459020012,1297.4422096501419,374.19425317133,1298.8381135514064,140021.33990568636,-5.73608036444704,-0.003963174246502292,85070.85559178861,1298.94418579457,371.8113266336453,1300.3382399928937,138243.6632413727,-16.412805298572327,-0.012159042506099489,161.81968528290489,0.0019373395400006535,9.133647193558483e-05,269.47882491714245,0.0018748663107878128,8.684359704126817e-05,843.0300702002351,0.0017386120323800523,7.67465122483408e-05,8694.92945901991,0.0016617770406211672,0.011729664152553632,85070.85559177818,409.46248189876127,615123815292.344,45.54749978827278,1239.6895064883638,203.1714882010613,1241.1406336500963,41278.65361783397,8.469094872308465e-13,4.3709330002236655e-09,83.17965860432211,1233.0494405473407,221.745368618124,1234.5083729299329,49171.00850358768,-1.0033371857877257e-12,-4.744519804318296e-09,285.7353763183368,1227.5483582977631,236.30549911661868,1229.0138208985015,55840.28891275427,1.705604090467795e-13,0.0,3063.6080426466942,1228.6786468325304,234.277508974192,1230.1427629272212,54885.9512111526,1.7567669864812615e-11,1.4009679507767909e-08,30079.85024902611,1230.1218912334637,230.44947176234623,1231.5842915902235,53106.959035544416,-4.3552697994819957e-11,-2.3354631106757648e-08,0
165.95305405937967,1325.2909493759732,199098.25787465647,272.11143404841886,1328.7132932692575,193950.3721391864,828.4702733749326,1332.8608678468959,189443.70278484304,8415.045812666964,1337.8737566061593,185010.1923526686,84183.21168734465,1339.7512438511003,182610.78518955945,165.95305405937967,1325.2909493759732,199098.25787465647,272.11143404841886,1328.7132932692575,193950.3721391864,828.4702733749326,1332.8608678468959,189443.70278484304,8415.045812666964,1337.8737566061593,185010.1923526686,84183.21168734465,1339.7512438511003,182610.78518955945,165.95305405937967,1325.2909493759732,446.204278189549,1328.6203748617843,199098.25787465647,-8.797928962156557e-16,0.0,272.11143404841886,1328.7132932692575,440.3979701805929,1332.034164618324,193950.3721391864,2.237965229063728e-15,2.1753658884308467e-12,828.4702733749326,1332.8608678468959,435.251309917435,1336.1714310069774,189443.70278484304,2.069267132133542e-08,3.6676483435854814e-08,8415.023772551163,1337.8770992135553,430.12371448602727,1341.3310453846887,185006.8136340241,4.1229796037172,0.0004875317262322689,84179.1186874064,1339.8062139977403,427.26633338465376,1343.4982630590516,182558.98597517115,-10.757346538887855,-0.0008173085964516837,165.95305405937967,0.0018815988332199325,8.437383349548223e-05,272.11143404841886,0.001852678836877684,8.190861573689825e-05,828.4702733749326,0.001768709925594804,7.669659972655857e-05,8415.023772551169,0.0017170812920141033,7.371446947266714e-05,84179.11868740637,7.470358229397026,11219980663.014065,52.22340097680772,1333.632684056833,435.201622439284,1333.632684056833,189400.45217378507,0.0,0.0,87.46736056882126,1334.7212560158464,432.3885847742322,1334.7212560158464,186959.88824306332,0.0,0.0,272.48851603716383,1335.7539045224992,431.43461181626975,1335.7539045224992,186135.8242730554,0.0,0.0,2798.40655445134,1339.4095548333069,428.14991249528214,1339.4095548333069,183312.34756971776,0.0,0.0,28022.829497922154,1341.3056971119215,425.3331814952286,1341.3056971119215,180908.31528085307,0.0,0.0,1
